ESN,Protocol,Band,System Date,System Time,GPS Status,UTC Date,UTC Time,Fix Time,Latitude,Longitude,Altitude,Number of Satellites,Velocity,Absolute Time Stamp Date,Absolute Time Stamp Time,Loop Count,Antenna Gain,Cable Loss,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,PSS_RP,Adjusted PSS_RP,PSS_RQ,PSS_CINR,SSS_RP,Adjusted SSS_RP,SSS_RQ,SSS_CINR,SSS_DELAY_SPREAD,SS_CINR,RSPBCH_RP,Adjusted RSPBCH_RP,RSPBCH_RQ,RSPBCH_CINR,SSB_RP,Adjusted SSB_RP,SSB_RQ,SSB_CINR,MIB Raw,SIB1 Raw,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 DECODE Raw,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents
32409007,C00F,41,06/29/2026,15:55:51:809,2,00/00/0000,00:00:00:000,,38.903706,-77.007056,0.00,0,0.00,,,4,0,0,-85.3,-85.3,,,283,2510.550000,20,30,C,2,2,1,0,849296,-108.7,-108.7,-11.07,13.97,-109.7,-109.7,-11.72,7.82,48,11.2,-111.6,-111.6,-12.49,5.05,-109.81,-109.81,-11.2,8.99,610624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,15:55:51:809,2,00/00/0000,00:00:00:000,,38.903706,-77.007056,0.00,0,0.00,,,4,0,0,-85.3,-85.3,,,272,2510.550000,20,30,C,2,2,2,0,884480,-112.32,-112.32,-11.33,11.4,-112.44,-112.44,-11.79,7.95,96,10.37,-112.88,-112.88,-12.2,5.85,-112.53,-112.53,-11.8,8.49,610624,6E80160A098849813FB80050C5584E6826234904FEE00143156139000C50010810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA8332001217BC11B84370C6E20DC51B8C37206E48DF64BE2882C78409300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441913,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,15:55:51:824,2,00/00/0000,00:00:00:000,,38.903701,-77.007017,0.00,0,0.00,,,5,0,0,-85.2,-85.2,,,283,2510.550000,20,30,C,2,2,1,0,849296,-108.53,-108.53,-11.1,13.85,-109.33,-109.33,-11.62,8.45,48,11.58,-111.43,-111.43,-12.27,5.34,-109.57,-109.57,-11.03,9.36,610624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:55:51:824,2,00/00/0000,00:00:00:000,,38.903701,-77.007017,0.00,0,0.00,,,5,0,0,-85.2,-85.2,,,272,2510.550000,20,30,C,2,2,2,0,884480,-112.51,-112.51,-11.49,9.82,-112.62,-112.62,-11.95,7.18,96,9.32,-113.43,-113.43,-12.56,6.06,-112.83,-112.83,-11.96,8.14,610624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:55:51:824,2,00/00/0000,00:00:00:000,,38.903696,-77.006977,0.00,0,0.00,,,6,0,0,-84.2,-84.2,,,283,2510.550000,20,30,C,2,2,1,0,849296,-107.8,-107.8,-11.36,9.9,-108.71,-108.71,-11.98,6.14,0,8.81,-110.92,-110.92,-12.8,4.44,-108.93,-108.93,-11.41,7.5,610624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:55:51:824,2,00/00/0000,00:00:00:000,,38.903696,-77.006977,0.00,0,0.00,,,6,0,0,-84.2,-84.2,,,272,2510.550000,20,30,C,2,2,2,0,884480,-112.75,-112.75,-11.48,10.25,-112.7,-112.7,-11.79,7.9,96,9.91,-113.55,-113.55,-12.69,5.01,-112.97,-112.97,-12.03,7.9,610624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:55:51:825,2,00/00/0000,00:00:00:000,,38.903691,-77.006938,0.00,0,0.00,,,7,0,0,-85,-85,,,283,2510.550000,20,30,C,2,2,1,0,849296,-108.29,-108.29,-11.06,14.46,-109.04,-109.04,-11.55,8.87,48,12.04,-112.06,-112.06,-13.23,4.1,-109.48,-109.48,-11.22,9.19,610624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:55:51:825,2,00/00/0000,00:00:00:000,,38.903691,-77.006938,0.00,0,0.00,,,7,0,0,-85,-85,,,272,2510.550000,20,30,C,2,2,2,0,884480,-112.22,-112.22,-11.39,10.75,-112.86,-112.86,-12.01,6.74,96,9.44,-112.86,-112.86,-12.12,6.12,-112.63,-112.63,-11.85,8.14,610624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:57:28:703,2,00/00/0000,00:00:00:000,,38.903686,-77.006898,0.00,0,0.00,,,8,0,0,-85.4,-85.4,,,283,2510.550000,20,30,C,1,1,1,0,849264,-110.38,-110.38,-11.24,12.07,-110.8,-110.8,-11.94,6.57,128,9.62,-111,-111,-12.45,6.88,-110.71,-110.71,-12.01,8.6,1D0624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,15:57:28:711,2,00/00/0000,00:00:00:000,,38.903680,-77.006859,0.00,0,0.00,,,9,0,0,-85.3,-85.3,,,283,2510.550000,20,30,C,1,1,1,0,849264,-110.1,-110.1,-11.18,12.28,-110.58,-110.58,-11.9,6.72,128,9.8,-110.99,-110.99,-12.46,6.29,-110.54,-110.54,-11.92,8.47,1D0624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:57:28:711,2,00/00/0000,00:00:00:000,,38.903675,-77.006820,0.00,0,0.00,,,10,0,0,-85.5,-85.5,,,283,2510.550000,20,30,C,1,1,1,0,849264,-110.68,-110.68,-11.33,11.19,-111.22,-111.22,-12.17,5.63,128,8.65,-111.43,-111.43,-12.83,5.28,-111.09,-111.09,-12.3,7.35,1D0624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:57:28:711,2,00/00/0000,00:00:00:000,,38.903670,-77.006780,0.00,0,0.00,,,11,0,0,-85.4,-85.4,,,283,2510.550000,20,30,C,1,1,1,0,849264,-110.63,-110.63,-11.16,12.98,-111.12,-111.12,-12.04,6.06,128,9.44,-110.86,-110.86,-12.39,6.75,-110.87,-110.87,-12.13,8.38,1D0624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:59:18:057,2,00/00/0000,00:00:00:000,,38.903665,-77.006741,0.00,0,0.00,,,12,0,0,-89.6,-89.6,,,283,2510.550000,20,30,C,1,1,1,0,849132,-115.2,-115.2,-11.69,8.52,-115.66,-115.66,-11.86,7.07,0,8.77,-114.54,-114.54,-12.08,7.07,-115.12,-115.12,-12.28,8.07,730624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010274DE000000000,12,00,08,00,10,39,4DE000000000
32409007,C00F,41,06/29/2026,15:59:18:082,2,00/00/0000,00:00:00:000,,38.903628,-77.006533,0.00,0,0.00,,,13,0,0,-88.5,-88.5,,,283,2510.550000,20,30,C,1,1,1,0,849132,-113.56,-113.56,-11.36,10.9,-114.01,-114.01,-11.65,8.01,0,10.29,-113.16,-113.16,-11.65,8.64,-113.57,-113.57,-11.81,9.63,730624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:59:18:082,2,00/00/0000,00:00:00:000,,38.903591,-77.006325,0.00,0,0.00,,,14,0,0,-89.3,-89.3,,,283,2510.550000,20,30,C,1,1,1,0,849132,-115.08,-115.08,-11.62,8.55,-115.1,-115.1,-11.86,6.89,0,8.64,-114.1,-114.1,-12,7.81,-114.75,-114.75,-12.25,8.31,750624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,15:59:18:083,2,00/00/0000,00:00:00:000,,38.903554,-77.006118,0.00,0,0.00,,,15,0,0,-89.1,-89.1,,,283,2510.550000,20,30,C,1,1,1,0,849132,-114.5,-114.5,-11.56,8.76,-114.47,-114.47,-11.62,8.22,0,9.48,-114.09,-114.09,-12.07,8.59,-114.35,-114.35,-12.05,9.15,750624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:00:32:834,2,00/00/0000,00:00:00:000,,38.903517,-77.005910,0.00,0,0.00,,,16,0,0,-81.9,-81.9,,,283,2510.550000,20,30,C,1,1,1,0,849104,-106.16,-106.16,-10.96,16.76,-106.32,-106.32,-11,16.11,0,17.33,-106.42,-106.42,-11.19,16.59,-106.3,-106.3,-11.06,17.08,1B0624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,16:00:32:841,2,00/00/0000,00:00:00:000,,38.903504,-77.005834,0.00,0,0.00,,,17,0,0,-82,-82,,,283,2510.550000,20,30,C,1,1,1,0,849104,-106.38,-106.38,-10.96,17.64,-106.64,-106.64,-11.02,15.4,0,17.37,-106.48,-106.48,-11.19,15.04,-106.5,-106.5,-11.13,16.47,1B0624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:00:32:841,2,00/00/0000,00:00:00:000,,38.903490,-77.005757,0.00,0,0.00,,,18,0,0,-82.2,-82.2,,,283,2510.550000,20,30,C,1,1,1,0,849104,-106.61,-106.61,-11.01,15.32,-106.75,-106.75,-11.02,15.27,0,16.3,-106.54,-106.54,-11.08,15.74,-106.64,-106.64,-11.11,16.11,1B0624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:00:32:841,2,00/00/0000,00:00:00:000,,38.903477,-77.005681,0.00,0,0.00,,,19,0,0,-82.1,-82.1,,,283,2510.550000,20,30,C,1,1,1,0,849104,-106.47,-106.47,-10.96,17.25,-106.52,-106.52,-11.01,15.75,0,17.4,-106.57,-106.57,-11.11,16.32,-106.52,-106.52,-11.04,17.03,1B0624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:02:16:350,2,00/00/0000,00:00:00:000,,38.903463,-77.005605,0.00,0,0.00,,,20,0,0,-82.2,-82.2,,,283,2510.550000,20,30,C,2,2,1,0,849056,-106.41,-106.41,-10.98,16.97,-106.34,-106.34,-11.01,15.52,0,17.14,-106.67,-106.67,-11.03,16.58,-106.47,-106.47,-10.92,16.96,270624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,16:02:16:350,2,00/00/0000,00:00:00:000,,38.903463,-77.005605,0.00,0,0.00,,,20,0,0,-82.2,-82.2,,,606,2510.550000,20,30,C,2,2,0,0,822752,-121.13,-121.13,-13.27,2.31,-120.47,-120.47,-12.91,3.57,48,3.79,-120.11,-120.11,-13.15,4.17,-120.56,-120.56,-13.35,3.92,270624,6E80160A098849813FB80050C5584E2826234904FEE00143156138000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA8332009C17BC11B84370C6E20DC51B8C37206E48DF64BE32F2C79009300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,16:02:16:394,2,00/00/0000,00:00:00:000,,38.903450,-77.005528,0.00,0,0.00,,,21,0,0,-82.2,-82.2,,,283,2510.550000,20,30,C,2,2,1,0,849056,-106.34,-106.34,-10.95,17.55,-106.41,-106.41,-11,15.96,0,17.65,-106.69,-106.69,-11.13,15.92,-106.47,-106.47,-10.97,17.05,270624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:02:16:394,2,00/00/0000,00:00:00:000,,38.903450,-77.005528,0.00,0,0.00,,,21,0,0,-82.2,-82.2,,,606,2510.550000,20,30,C,2,2,0,0,822752,-120.09,-120.09,-12.8,3.73,-120.57,-120.57,-12.71,3.74,48,4.64,-119.66,-119.66,-12.79,4.47,-120.1,-120.1,-13,4.58,270624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:02:16:395,2,00/00/0000,00:00:00:000,,38.903436,-77.005452,0.00,0,0.00,,,22,0,0,-82.1,-82.1,,,283,2510.550000,20,30,C,2,2,1,0,849056,-106.16,-106.16,-10.94,18.34,-106.21,-106.21,-10.98,16.73,0,18.28,-106.64,-106.64,-11.1,16.12,-106.33,-106.33,-10.9,17.51,290624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:02:16:395,2,00/00/0000,00:00:00:000,,38.903436,-77.005452,0.00,0,0.00,,,22,0,0,-82.1,-82.1,,,606,2510.550000,20,30,C,2,2,0,0,822752,-120.35,-120.35,-12.59,3.85,-120.09,-120.09,-12.76,3.28,48,4.45,-119.85,-119.85,-13.18,4.21,-120.1,-120.1,-13.15,4.37,290624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:02:16:395,2,00/00/0000,00:00:00:000,,38.903423,-77.005376,0.00,0,0.00,,,23,0,0,-82.2,-82.2,,,283,2510.550000,20,30,C,2,2,1,0,849056,-106.19,-106.19,-10.94,17.91,-106.31,-106.31,-10.98,17.06,0,18.37,-106.77,-106.77,-11.17,15.77,-106.41,-106.41,-10.92,17.43,290624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:02:16:395,2,00/00/0000,00:00:00:000,,38.903423,-77.005376,0.00,0,0.00,,,23,0,0,-82.2,-82.2,,,606,2510.550000,20,30,C,2,2,0,0,822752,-120.34,-120.34,-12.66,4.19,-120.34,-120.34,-12.78,3.13,48,4.47,-119.06,-119.06,-12.59,4.06,-119.89,-119.89,-13.05,4.31,290624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:03:45:950,2,00/00/0000,00:00:00:000,,38.903409,-77.005299,0.00,0,0.00,,,24,0,0,-74.1,-74.1,,,283,2510.550000,20,30,C,2,2,1,0,848976,-98.31,-98.31,-10.81,23.5,-98.4,-98.4,-10.94,18.07,0,20.62,-98.4,-98.4,-11.03,18.18,-98.27,-98.27,-10.86,20.15,070624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,16:03:45:950,2,00/00/0000,00:00:00:000,,38.903409,-77.005299,0.00,0,0.00,,,24,0,0,-74.1,-74.1,,,606,2510.550000,20,30,C,2,2,0,0,822688,-106.98,-106.98,-10.97,16.22,-107.1,-107.1,-11.02,14.47,0,16.23,-109.03,-109.03,-11.4,13.01,-107.59,-107.59,-10.57,15.25,070624,6E80160A098849813FB80050C5584E2826234904FEE00143156138000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA8332009C17BC11B84370C6E20DC51B8C37206E48DF64BE32F2C79009300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000
32409007,C00F,41,06/29/2026,16:03:45:997,2,00/00/0000,00:00:00:000,,38.903407,-77.005317,0.00,0,0.00,,,25,0,0,-74.1,-74.1,,,283,2510.550000,20,30,C,2,2,1,0,848976,-98.41,-98.41,-10.82,23.08,-98.4,-98.4,-10.94,18.46,0,21.27,-98.55,-98.55,-11.14,17.37,-98.34,-98.34,-10.89,20.2,070624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:03:45:997,2,00/00/0000,00:00:00:000,,38.903407,-77.005317,0.00,0,0.00,,,25,0,0,-74.1,-74.1,,,606,2510.550000,20,30,C,2,2,0,0,822688,-107.1,-107.1,-10.99,15.29,-106.9,-106.9,-10.99,15.64,0,16.46,-108.83,-108.83,-11.16,12.87,-107.51,-107.51,-10.49,15.31,070624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:03:45:998,2,00/00/0000,00:00:00:000,,38.903404,-77.005335,0.00,0,0.00,,,26,0,0,-74,-74,,,283,2510.550000,20,30,C,2,2,1,0,848976,-98.31,-98.31,-10.81,24.88,-98.36,-98.36,-10.93,18.99,0,21.49,-98.55,-98.55,-11.19,19.27,-98.31,-98.31,-10.91,20.38,090624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:03:45:998,2,00/00/0000,00:00:00:000,,38.903404,-77.005335,0.00,0,0.00,,,26,0,0,-74,-74,,,606,2510.550000,20,30,C,2,2,0,0,822688,-106.94,-106.94,-10.96,16.44,-107.09,-107.09,-11.03,14.41,0,16.28,-108.89,-108.89,-11.38,13.73,-107.53,-107.53,-10.6,15.53,090624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:03:45:998,2,00/00/0000,00:00:00:000,,38.903402,-77.005352,0.00,0,0.00,,,27,0,0,-74,-74,,,283,2510.550000,20,30,C,2,2,1,0,848976,-98.28,-98.28,-10.81,23.32,-98.32,-98.32,-10.94,18.43,0,20.94,-98.41,-98.41,-11.06,17.94,-98.23,-98.23,-10.85,20.5,090624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:03:45:998,2,00/00/0000,00:00:00:000,,38.903402,-77.005352,0.00,0,0.00,,,27,0,0,-74,-74,,,606,2510.550000,20,30,C,2,2,0,0,822688,-106.69,-106.69,-10.98,15.73,-106.91,-106.91,-11.07,13.52,0,15.51,-108.68,-108.68,-11.35,12.86,-107.32,-107.32,-10.6,14.73,090624,,,,,,,,,,,,,,,,,,,
32409007,C00F,41,06/29/2026,16:05:33:920,2,00/00/0000,00:00:00:000,,38.903508,-77.005975,0.00,0,0.00,,,28,0,0,-94.5,-94.5,,,283,2510.550000,20,30,C,1,1,1,0,848944,-119.96,-119.96,-12.58,4.47,-120.53,-120.53,-12.71,3.92,160,5.1,-120.69,-120.69,-13.36,2.86,-120.37,-120.37,-12.96,4.31,4D0624,6E80160A098849813FB80050C5584DE826234904FEE00143156137000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA833200DF17BC11B84370C6E20DC51B8C37206E48DF64BE28DAC78809300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010274DE000000000,12,00,08,00,10,39,4DE000000000
